Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
99.1689,67,1,1,73,NC,UPDATE,transmit
100,68,0,1,74,NC,BEGIN,transmit
100.261,64,0,2,70,NC,UPDATE,receive
100.261,69,0,1,72,NC,UPDATE,transmit
101.091,65,1,2,73,NC,UPDATE,receive
101.091,70,1,1,75,NC,UPDATE,transmit
101.349,66,1,2,73,NC,UPDATE,receive
101.349,71,1,1,69,NC,UPDATE,transmit
102.182,67,0,2,73,NC,UPDATE,receive
102.182,72,0,1,78,NC,UPDATE,transmit
103.013,68,1,2,74,NC,BEGIN,receive
103.013,73,1,1,75,NC,UPDATE,transmit
103.273,69,1,2,72,NC,UPDATE,receive
103.273,74,1,1,71,NC,UPDATE,transmit
104.104,70,0,2,75,NC,UPDATE,receive
104.104,75,0,1,73,NC,UPDATE,transmit
104.361,71,0,2,69,NC,UPDATE,receive
104.361,76,0,1,76,NC,UPDATE,transmit
105.195,72,1,2,78,NC,UPDATE,receive
105.195,77,1,1,75,NC,UPDATE,transmit
106.026,73,0,2,75,NC,UPDATE,receive
106.026,78,0,1,78,NC,UPDATE,transmit
106.286,74,0,2,71,NC,UPDATE,receive
106.286,79,0,1,77,NC,UPDATE,transmit
107.117,75,1,2,73,NC,UPDATE,receive
107.117,80,1,1,70,NC,UPDATE,transmit
107.375,76,1,2,76,NC,UPDATE,receive
107.375,81,1,1,75,NC,UPDATE,transmit
108.208,77,0,2,75,NC,UPDATE,receive
108.208,82,0,1,73,NC,UPDATE,transmit
109.04,78,1,2,78,NC,UPDATE,receive
109.04,83,1,1,76,NC,UPDATE,transmit
109.299,79,1,2,77,NC,UPDATE,receive
109.299,84,1,1,75,NC,UPDATE,transmit
110.129,80,0,2,70,NC,UPDATE,receive
110.129,85,0,1,72,NC,UPDATE,transmit
110.388,81,0,2,75,NC,UPDATE,receive
110.388,86,0,1,69,NC,UPDATE,transmit
111.221,82,1,2,73,NC,UPDATE,receive
111.221,87,1,1,73,NC,UPDATE,transmit
112.053,83,0,2,76,NC,UPDATE,receive
112.053,88,0,1,72,NC,UPDATE,transmit
112.312,84,0,2,75,NC,UPDATE,receive
112.312,89,0,1,76,NC,UPDATE,transmit
113.142,85,1,2,72,NC,UPDATE,receive
113.142,90,1,1,76,NC,UPDATE,transmit
113.4,86,1,2,69,NC,UPDATE,receive
113.4,91,1,1,75,NC,UPDATE,transmit
114.234,87,0,2,73,NC,UPDATE,receive
114.234,92,0,1,76,NC,UPDATE,transmit
115.066,88,1,2,72,NC,UPDATE,receive
115.066,93,1,1,72,NC,UPDATE,transmit
115.326,89,1,2,76,NC,UPDATE,receive
115.326,94,1,1,79,NC,UPDATE,transmit
116.155,90,0,2,76,NC,UPDATE,receive
