Time,NodeID,Key
23.0248,1,3ba85eb2f8c901eaede75b381d286fa292f77460a15708945df17fd6bd173c91
26.0495,0,3ba85eb2f8c901eaede75b381d286fa292f77460a15708945df17fd6bd173c91
43.0247,1,f7bbe59eb26b6c279d22f655f4375f7b211ae8ff8eb8209c42fde545531951f2
46.0495,0,f7bbe59eb26b6c279d22f655f4375f7b211ae8ff8eb8209c42fde545531951f2
63.0247,1,c67473539907847e881ab9d833d6774b402158eb24615ef7c9ce0e306bc8284e
66.0495,0,c67473539907847e881ab9d833d6774b402158eb24615ef7c9ce0e306bc8284e
83.0247,1,78baaccd227773a6d31b6b2b7345bcc4354d4de97188119ff2beeca57be9c47f
86.0495,0,78baaccd227773a6d31b6b2b7345bcc4354d4de97188119ff2beeca57be9c47f
103.025,1,edd4715c06207c0aef7d06c834feacd7560f8750258bf7985ccbecf69501b3e3
106.049,0,edd4715c06207c0aef7d06c834feacd7560f8750258bf7985ccbecf69501b3e3
123.025,1,b4d44bf8707d67417669558306c6132e2fdeb8442429a5bd439e2672e7fe5ff3
126.049,0,b4d44bf8707d67417669558306c6132e2fdeb8442429a5bd439e2672e7fe5ff3
143.025,1,d0a2ef4852bbcbb6546287b043d345da2683ae4af00a0949fdaf1ea5ee861263
146.049,0,d0a2ef4852bbcbb6546287b043d345da2683ae4af00a0949fdaf1ea5ee861263
163.025,1,9cc5035125fd79c0eb2094b5872d2c403d27fb8acfbafdf860d807def1e6a173
166.049,0,9cc5035125fd79c0eb2094b5872d2c403d27fb8acfbafdf860d807def1e6a173
183.025,1,7477b40071c672d384748768cdf003582aabe8194aa65bdf04d5254b9309c08a
186.049,0,7477b40071c672d384748768cdf003582aabe8194aa65bdf04d5254b9309c08a
203.025,1,30dfa92008ea8d5fe785f11170974be8c87c97779d814a76b86adbad6e61c296
206.049,0,30dfa92008ea8d5fe785f11170974be8c87c97779d814a76b86adbad6e61c296
