Time,NodeID,Key
23.0248,1,7933117c09201a10237b02a4a54a978a4d621bfe6c2d638cdba6d514b7799ee4
26.0495,0,7933117c09201a10237b02a4a54a978a4d621bfe6c2d638cdba6d514b7799ee4
43.0247,1,fe1940e15c43ce95f1ae8773ea47aae2d7dbcff0cca28e5e1917bb886ea012f5
46.0495,0,fe1940e15c43ce95f1ae8773ea47aae2d7dbcff0cca28e5e1917bb886ea012f5
63.0247,1,7dd06cf88f9fbd9ba078aae4d4bf506a517578d257c43ded59195eef9c19634f
66.0495,0,7dd06cf88f9fbd9ba078aae4d4bf506a517578d257c43ded59195eef9c19634f
83.0247,1,c794dbd426ed7ba75365dc6180370166b5e828995b864128cf1c73906fb425a8
86.0495,0,c794dbd426ed7ba75365dc6180370166b5e828995b864128cf1c73906fb425a8
103.025,1,6f66c4a5c91fa9d01ad6935df3bf9432dcfd6e350595693dd023a69ff12ad4f4
106.049,0,6f66c4a5c91fa9d01ad6935df3bf9432dcfd6e350595693dd023a69ff12ad4f4
123.025,1,9d28eea41201092e8915e79651b2c37d6a1b1bd803aa20b2a6eac95aaf2db8af
126.049,0,9d28eea41201092e8915e79651b2c37d6a1b1bd803aa20b2a6eac95aaf2db8af
143.025,1,ac6cd00f7c1718bfacdb42862525170054d84dcfdbad019b96ff55b573d6d6c2
146.049,0,ac6cd00f7c1718bfacdb42862525170054d84dcfdbad019b96ff55b573d6d6c2
163.025,1,dccdf43f3ca34ef8e8715acdfc1ef4dbbf02e41f9f1b05652076df10c1d3c8ce
166.049,0,dccdf43f3ca34ef8e8715acdfc1ef4dbbf02e41f9f1b05652076df10c1d3c8ce
183.025,1,ab781641eb7eab82f76a88c04cae089520b07c35cf0ebcb3549882c442861b80
186.049,0,ab781641eb7eab82f76a88c04cae089520b07c35cf0ebcb3549882c442861b80
203.025,1,2e560e4b4ed5c0e8c3f7cab959178d9beb7445247f0a169d0d91bdffc81b9f9b
206.049,0,2e560e4b4ed5c0e8c3f7cab959178d9beb7445247f0a169d0d91bdffc81b9f9b
223.025,1,64d18d150b99c47b2aa6b5fbc65cdaa13217faf2e8f36fd97ee1ffbc77fc6ff6
226.049,0,64d18d150b99c47b2aa6b5fbc65cdaa13217faf2e8f36fd97ee1ffbc77fc6ff6
243.025,1,3c82ea2070cc2e63535dcc21e0e8ff03d6da6af54252e4f379772ee3958da9d1
246.049,0,3c82ea2070cc2e63535dcc21e0e8ff03d6da6af54252e4f379772ee3958da9d1
263.025,1,ba6b1bc721d8d79be5d7b0db9aa4b9467b1276061646a04a34cd5f89503abd5c
266.05,0,ba6b1bc721d8d79be5d7b0db9aa4b9467b1276061646a04a34cd5f89503abd5c
283.025,1,4c41fe7d5ca9efa5e9b1ccc013fcc1ea5405bfb116ad5c788a4d8423bff8a1a3
286.05,0,4c41fe7d5ca9efa5e9b1ccc013fcc1ea5405bfb116ad5c788a4d8423bff8a1a3
303.025,1,11d243fdf0be08bae283eaf13182a11ffd73e5b8559cc228157bf18ebb3247d8
306.05,0,11d243fdf0be08bae283eaf13182a11ffd73e5b8559cc228157bf18ebb3247d8
323.025,1,49e5228929dce0e1ed1d75770c8597f1e31ca1049a445e34d4d6ae47c050e018
326.05,0,49e5228929dce0e1ed1d75770c8597f1e31ca1049a445e34d4d6ae47c050e018
343.025,1,73d20fd06bbbfcd68a1a70d8c6311f19695887bcc77cd5eb5e99cf3f68c39fd4
346.05,0,73d20fd06bbbfcd68a1a70d8c6311f19695887bcc77cd5eb5e99cf3f68c39fd4
363.025,1,c3d35e78cb2d2fbcaab277d4bbe8fae730552c92a18aa903cf351cbdfb377dbe
366.05,0,c3d35e78cb2d2fbcaab277d4bbe8fae730552c92a18aa903cf351cbdfb377dbe
383.025,1,7e4c4cba4afd64cbbafaad9f4a6be639c1f27626fbc2ded3006f09d5d15479d9
386.05,0,7e4c4cba4afd64cbbafaad9f4a6be639c1f27626fbc2ded3006f09d5d15479d9
