Time,NodeID,Key
29.4348,0,4dd3f2a84905f9cc7e5aafe747cc830994fee874598cdf5e43e428824e31821b
29.445,1,4dd3f2a84905f9cc7e5aafe747cc830994fee874598cdf5e43e428824e31821b
49.044,0,8ff4741b58cf7585ed55691b2054a77d8b6ed07119220228b9457413ddc6ee24
49.0543,1,8ff4741b58cf7585ed55691b2054a77d8b6ed07119220228b9457413ddc6ee24
66.8447,0,b1abbb797df4cf5438572c27266fdf6e77272ee6ed45849cd2d6cdb532890660
66.855,1,b1abbb797df4cf5438572c27266fdf6e77272ee6ed45849cd2d6cdb532890660
91.2129,1,ad16a48d879e06f903a3f27193da7ee1edc31024dc1d131c81c86c97c40f56d8
91.2231,0,73ae8a15ae1fa8aeb99aeb760a5554fd70467a1bde39e49ff462a4441af24e3c
107.235,0,1a7c73dfb1e27565fc86811fa1d21ac6c68b453aa22783da133deb5a4c9bc243
107.245,1,1a7c73dfb1e27565fc86811fa1d21ac6c68b453aa22783da133deb5a4c9bc243
130.483,0,6ab508855f0ec59032559a0aec574008e897c8206427df4b5ed7223eab9fe82f
130.493,1,8764fb7627d8eaf6742aba16d77574a0fb28f817a08e6ff1e9dc77188631279d
147.595,1,1f7ea458a41bc74651e21c23d029087e4f9bd968f89bcfc9f7eb2f2efe36dfbd
147.606,0,1f7ea458a41bc74651e21c23d029087e4f9bd968f89bcfc9f7eb2f2efe36dfbd
168.52,1,092dfd1c358ea6113d4e6d16a765519548e3ad1460a124dbbed7f644e00be243
168.53,0,092dfd1c358ea6113d4e6d16a765519548e3ad1460a124dbbed7f644e00be243
188.437,1,1b385f046f55a0f5c575649d06f4241df7f126317fbdeab1be9af0adea2cd533
188.448,0,1b385f046f55a0f5c575649d06f4241df7f126317fbdeab1be9af0adea2cd533
209.62,0,738863aef18d14fd94c65ac411ebc04a3ebcac31c3c689a82f3051efb4832638
209.63,1,738863aef18d14fd94c65ac411ebc04a3ebcac31c3c689a82f3051efb4832638
227.492,1,f0bd580264eef09b4096169799ab5d50c0e8ce1357cb6ddf803faac26301ce63
227.503,0,f0bd580264eef09b4096169799ab5d50c0e8ce1357cb6ddf803faac26301ce63
248.376,1,1c37fbdbb468de4fa1e1ed8370734d19fc25f233c2adde79e0aee97b77aa3cce
248.386,0,1c37fbdbb468de4fa1e1ed8370734d19fc25f233c2adde79e0aee97b77aa3cce
270.534,1,e37017c721b3dab7f89f22b064b470faaacf3cb0b15b0f885ef5c3a218bde404
270.544,0,e37017c721b3dab7f89f22b064b470faaacf3cb0b15b0f885ef5c3a218bde404
290.555,1,2fd178e40b56c39ee1de335500f8c807dffcf40b73ab0e27d9768310381379be
290.565,0,2fd178e40b56c39ee1de335500f8c807dffcf40b73ab0e27d9768310381379be
308.623,1,d0319213d387d86dfc654cd5d02873c1ad03d152462f80d12d925b40716020ef
308.633,0,d0319213d387d86dfc654cd5d02873c1ad03d152462f80d12d925b40716020ef
328.304,0,b8aa8bd6deb8b28f916554226476121fdcf4c48f946491527065281eb3180174
328.315,1,b8aa8bd6deb8b28f916554226476121fdcf4c48f946491527065281eb3180174
346.865,0,4a5020ea87d989d1565dece604bdbccec46e104cb62b02c7507300c318215481
346.876,1,4a5020ea87d989d1565dece604bdbccec46e104cb62b02c7507300c318215481
367.739,1,252c7cccd8b9e579d8d70a28fdb9156623d4de78e2af44bcdfebe633b7e0c91d
367.749,0,252c7cccd8b9e579d8d70a28fdb9156623d4de78e2af44bcdfebe633b7e0c91d
389.064,0,2332628b5e2c31c03ddaf8dffb0c03ab18b5e0a05223b1594582fe7614d1aaf4
389.075,1,2332628b5e2c31c03ddaf8dffb0c03ab18b5e0a05223b1594582fe7614d1aaf4
410.463,0,d7fa6b81bb785179e101a3989cb5aabd43fbe646fa929c991ef49fd3a3754133
410.473,1,d7fa6b81bb785179e101a3989cb5aabd43fbe646fa929c991ef49fd3a3754133
431.459,1,d184903015ef45901375dc003d3f3c4943216afb31d0c6aef0314ff74b742812
431.469,0,8840fa936458f6fc6a5f13495c2b17e1087c6a4321ebeb9b5694ef3499982f50
448.644,1,de0219a54eb7d1e580afd6f56f5ebef2e09c9ecc01ad6964b21bcd78a67b4e0a
448.654,0,de0219a54eb7d1e580afd6f56f5ebef2e09c9ecc01ad6964b21bcd78a67b4e0a
470.432,1,9266f1c3813a9c85f65122ccfe6221ff34145330b348cbe0abf1cffee9a42142
470.442,0,9266f1c3813a9c85f65122ccfe6221ff34145330b348cbe0abf1cffee9a42142
489.342,1,fea661e171f4bc7ab8739d052cade7af84d2795f725a2121569d6b1f22daaf43
489.352,0,fea661e171f4bc7ab8739d052cade7af84d2795f725a2121569d6b1f22daaf43
508.654,0,7f74c273179ba1d244edd8f42c7a3dc6a71cd91acdeb28101fe640a64281c427
508.664,1,7f74c273179ba1d244edd8f42c7a3dc6a71cd91acdeb28101fe640a64281c427
529.507,1,bb1cbb1dc103e8c0b39e2335a8c10d9f8d530c586624e14582a140437a6bcf5d
529.517,0,bb1cbb1dc103e8c0b39e2335a8c10d9f8d530c586624e14582a140437a6bcf5d
549.301,1,e83405c4875adfc38e9c32d2f08b3adc4981e122001a06ab55ae068081b0ab76
549.311,0,e83405c4875adfc38e9c32d2f08b3adc4981e122001a06ab55ae068081b0ab76
568.222,0,7822925e411ce0c626adabc86f30a29a6d33cb4453901891ae508e46503ce450
568.232,1,7822925e411ce0c626adabc86f30a29a6d33cb4453901891ae508e46503ce450
587.677,1,86841142b7a8b5a302dd1e26f075d3826fc11089822983138e6333466fc69823
587.688,0,86841142b7a8b5a302dd1e26f075d3826fc11089822983138e6333466fc69823
607.029,0,2d59b986e29bd0019759f4beb6253fb21627e6a171d90f2aee026fde08e74a36
607.04,1,2d59b986e29bd0019759f4beb6253fb21627e6a171d90f2aee026fde08e74a36
627.708,0,a0f6a09601badfd14f2d17c0650d8ef8c6358bdd6ff5734e513f29ae4a41fb70
627.718,1,a0f6a09601badfd14f2d17c0650d8ef8c6358bdd6ff5734e513f29ae4a41fb70
650.606,0,af3c00f25905ddc26e1448415f731526d7889969a501f048c17af22c6b699ee7
650.616,1,af3c00f25905ddc26e1448415f731526d7889969a501f048c17af22c6b699ee7
669.609,1,2f8a3bcf2b11dcb80a16749b8d513a4e3205b99ebe6d88cb3d0f940569368a65
669.62,0,2f8a3bcf2b11dcb80a16749b8d513a4e3205b99ebe6d88cb3d0f940569368a65
688.057,0,df35dd9237f7a534ba2bbc37a1fd9cf2b1d944d13538b75bf2e85820d49dbbdc
688.068,1,df35dd9237f7a534ba2bbc37a1fd9cf2b1d944d13538b75bf2e85820d49dbbdc
