Time,NodeID,Key
29.4652,1,95e4eb79c4369a4f7e74e0fc189edf92b8b214c31776552bda8efe1310988cec
29.4754,0,95e4eb79c4369a4f7e74e0fc189edf92b8b214c31776552bda8efe1310988cec
47.3691,1,f53568a9f92de28f22859c52b496a2f6c10edb2aaa173ffb95934e8b85b455f6
47.3793,0,f53568a9f92de28f22859c52b496a2f6c10edb2aaa173ffb95934e8b85b455f6
71.0171,0,8bac113ead639f2a4b012dce3db861136f0c68cd204247f74f1eb7a0725df4e9
71.0274,1,8bac113ead639f2a4b012dce3db861136f0c68cd204247f74f1eb7a0725df4e9
90.3799,0,4b9708d5ff70e8c04d35a0ef9a0d5a8708c01567af10d777e8d2741439dabf6c
90.3902,1,4b9708d5ff70e8c04d35a0ef9a0d5a8708c01567af10d777e8d2741439dabf6c
109.332,0,db7b46d4badd6c128bf6a32f38ac8b0ed3d49054690b1bca7f3a9644595aa4b2
109.342,1,db7b46d4badd6c128bf6a32f38ac8b0ed3d49054690b1bca7f3a9644595aa4b2
129.671,1,bf1c842a1fc7734dda7af93192b885e08b7beec1e2a85e74ee90fb2bc6fee1b5
129.681,0,bf1c842a1fc7734dda7af93192b885e08b7beec1e2a85e74ee90fb2bc6fee1b5
149.743,0,ce3fa71702f40d8e99f3e58c10aa551f3da66c230ad8159c309704c7a0f4e6fd
149.753,1,ce3fa71702f40d8e99f3e58c10aa551f3da66c230ad8159c309704c7a0f4e6fd
167.688,0,b4729706b31a2d7195f86fc28d54dcc306ea1308301544682e5c6493b14a8010
167.698,1,b4729706b31a2d7195f86fc28d54dcc306ea1308301544682e5c6493b14a8010
189.28,1,357674d16bec9274539d4018d03e26361cb7c0268ddf12ac535ea91c68965f01
189.29,0,357674d16bec9274539d4018d03e26361cb7c0268ddf12ac535ea91c68965f01
209.425,1,95a61eda62e394f82767d73940b3343ce1501e14088160f66943cc4729bda72e
209.435,0,95a61eda62e394f82767d73940b3343ce1501e14088160f66943cc4729bda72e
226.423,1,3ab05679f13b68b751ab4346bcc8df87505d9cd8408107f12977998ba20d007d
226.434,0,3ab05679f13b68b751ab4346bcc8df87505d9cd8408107f12977998ba20d007d
250.626,0,ad14198cbe9b856f9bfe135ad83533a231e2d7beccfcea39f84d1765710bd4b3
250.637,1,d5b78d654ff787d83ce349a7af483eda308fd826b3507bda295ca80ac52c021d
271.326,0,f1f4cbfdbe4adbc5e7f03ad2fd268dee468c9b3ef6526701c258971b61f410b8
271.336,1,6aee80cfef17d6182439c0a3209ef7ec779accd2a6684e2018f4070b03f94940
288.448,0,b63d4506a039bf50d1303a54da5c33999b44643cd2426bf3852ac67c05182298
