Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
20.9351,90,1,2,74,NC,UPDATE,receive
20.9351,91,1,1,72,NC,UPDATE,transmit
20.9454,91,0,2,72,NC,UPDATE,receive
20.9454,92,0,1,75,NC,UPDATE,transmit
20.9557,92,1,2,75,NC,UPDATE,receive
20.9557,93,1,1,76,NC,UPDATE,transmit
20.966,93,0,2,76,NC,UPDATE,receive
20.966,94,0,1,77,NC,UPDATE,transmit
20.9763,94,1,2,77,NC,UPDATE,receive
20.9763,95,1,1,73,NC,UPDATE,transmit
20.9865,95,0,2,73,NC,UPDATE,receive
20.9865,96,0,1,72,NC,UPDATE,transmit
20.9968,96,1,2,72,NC,UPDATE,receive
20.9968,97,1,1,73,NC,UPDATE,transmit
21.0071,97,0,2,73,NC,UPDATE,receive
21.0071,98,0,1,75,NC,UPDATE,transmit
21.0174,98,1,2,75,NC,UPDATE,receive
21.0174,99,1,1,69,NC,UPDATE,transmit
21.0276,99,0,2,69,NC,UPDATE,receive
21.0276,100,0,1,83,NC,UPDATE,transmit
21.0379,100,1,2,83,NC,UPDATE,receive
21.0379,101,1,1,79,NC,UPDATE,transmit
21.0482,101,0,2,79,NC,UPDATE,receive
21.0482,102,0,1,72,NC,UPDATE,transmit
21.0585,102,1,2,72,NC,UPDATE,receive
21.0585,103,1,1,73,NC,UPDATE,transmit
21.0688,103,0,2,73,NC,UPDATE,receive
21.0688,104,0,1,76,NC,UPDATE,transmit
21.0791,104,1,2,76,NC,UPDATE,receive
21.0791,105,1,1,74,NC,UPDATE,transmit
21.0893,105,0,2,74,NC,UPDATE,receive
21.0893,106,0,1,74,NC,UPDATE,transmit
21.0996,106,1,2,74,NC,UPDATE,receive
21.0996,107,1,1,76,NC,UPDATE,transmit
21.1099,107,0,2,76,NC,UPDATE,receive
21.1099,108,0,1,70,NC,UPDATE,transmit
21.1202,108,1,2,70,NC,UPDATE,receive
21.1202,109,1,1,76,NC,UPDATE,transmit
21.1304,109,0,2,76,NC,UPDATE,receive
21.1304,110,0,1,77,NC,UPDATE,transmit
21.1407,110,1,2,77,NC,UPDATE,receive
21.1407,111,1,1,73,NC,UPDATE,transmit
21.151,111,0,2,73,NC,UPDATE,receive
21.151,112,0,1,75,NC,UPDATE,transmit
21.1613,112,1,2,75,NC,UPDATE,receive
21.1613,113,1,1,73,NC,UPDATE,transmit
21.1716,113,0,2,73,NC,UPDATE,receive
21.1716,114,0,1,74,NC,UPDATE,transmit
21.1818,114,1,2,74,NC,UPDATE,receive
21.1818,115,1,1,75,NC,UPDATE,transmit
21.1921,115,0,2,75,NC,UPDATE,receive
21.1921,116,0,1,73,NC,UPDATE,transmit
21.2024,116,1,2,73,NC,UPDATE,receive
21.2024,117,1,1,70,NC,UPDATE,transmit
21.2127,117,0,2,70,NC,UPDATE,receive
21.2127,118,0,1,70,NC,UPDATE,transmit
21.2229,118,1,2,70,NC,UPDATE,receive
21.2229,119,1,1,74,NC,UPDATE,transmit
21.2332,119,0,2,74,NC,UPDATE,receive
21.2332,120,0,1,77,NC,UPDATE,transmit
21.2435,120,1,2,77,NC,UPDATE,receive
21.2435,121,1,1,72,NC,UPDATE,transmit
21.2538,121,0,2,72,NC,UPDATE,receive
21.2538,122,0,1,78,NC,UPDATE,transmit
21.264,122,1,2,78,NC,UPDATE,receive
21.264,123,1,1,70,NC,UPDATE,transmit
21.2743,123,0,2,70,NC,UPDATE,receive
21.2743,124,0,1,73,NC,UPDATE,transmit
21.2846,124,1,2,73,NC,UPDATE,receive
21.2846,125,1,1,77,NC,UPDATE,transmit
21.2949,125,0,2,77,NC,UPDATE,receive
21.2949,126,0,1,75,NC,UPDATE,transmit
21.3051,126,1,2,75,NC,UPDATE,receive
21.3051,127,1,1,75,NC,UPDATE,transmit
21.3154,127,0,2,75,NC,UPDATE,receive
21.3154,128,0,1,75,NC,UPDATE,transmit
21.3257,128,1,2,75,NC,UPDATE,receive
21.3257,129,1,1,71,NC,UPDATE,transmit
21.336,129,0,2,71,NC,UPDATE,receive
21.336,130,0,1,73,NC,UPDATE,transmit
21.3463,130,1,2,73,NC,UPDATE,receive
21.3463,131,1,1,71,NC,UPDATE,transmit
21.3565,131,0,2,71,NC,UPDATE,receive
21.3565,132,0,1,75,NC,UPDATE,transmit
21.3668,132,1,2,75,NC,UPDATE,receive
21.3668,133,1,1,75,NC,UPDATE,transmit
21.3771,133,0,2,75,NC,UPDATE,receive
21.3771,134,0,1,74,NC,UPDATE,transmit
21.3874,134,1,2,74,NC,UPDATE,receive
21.3874,135,1,1,75,NC,UPDATE,transmit
21.3976,135,0,2,75,NC,UPDATE,receive
21.3976,136,0,1,75,NC,UPDATE,transmit
21.4079,136,1,2,75,NC,UPDATE,receive
21.4079,137,1,1,70,NC,UPDATE,transmit
21.4182,137,0,2,70,NC,UPDATE,receive
21.4182,138,0,1,75,NC,UPDATE,transmit
21.4285,138,1,2,75,NC,UPDATE,receive
21.4285,139,1,1,75,NC,UPDATE,transmit
21.4387,139,0,2,75,NC,UPDATE,receive
21.4387,140,0,1,71,NC,UPDATE,transmit
21.449,140,1,2,71,NC,UPDATE,receive
21.449,141,1,1,73,NC,UPDATE,transmit
21.4593,141,0,2,73,NC,UPDATE,receive
21.4593,142,0,1,71,NC,UPDATE,transmit
21.4696,142,1,2,71,NC,UPDATE,receive
21.4696,143,1,1,71,NC,UPDATE,transmit
21.4798,143,0,2,71,NC,UPDATE,receive
21.4798,144,0,1,74,NC,UPDATE,transmit
21.4901,144,1,2,74,NC,UPDATE,receive
21.4901,145,1,1,75,NC,UPDATE,transmit
21.5004,145,0,2,75,NC,UPDATE,receive
21.5004,146,0,1,72,NC,UPDATE,transmit
21.5107,146,1,2,72,NC,UPDATE,receive
21.5107,147,1,1,72,NC,UPDATE,transmit
21.5209,147,0,2,72,NC,UPDATE,receive
21.5209,148,0,1,77,NC,UPDATE,transmit
21.5312,148,1,2,77,NC,UPDATE,receive
21.5312,149,1,1,76,NC,UPDATE,transmit
21.5415,149,0,2,76,NC,UPDATE,receive
21.5415,150,0,1,78,NC,UPDATE,transmit
21.5518,150,1,2,78,NC,UPDATE,receive
21.5518,151,1,1,76,NC,UPDATE,transmit
21.5621,151,0,2,76,NC,UPDATE,receive
21.5621,152,0,1,73,NC,UPDATE,transmit
21.5723,152,1,2,73,NC,UPDATE,receive
21.5723,153,1,1,75,NC,UPDATE,transmit
21.5826,153,0,2,75,NC,UPDATE,receive
21.5826,154,0,1,73,NC,UPDATE,transmit
21.5929,154,1,2,73,NC,UPDATE,receive
21.5929,155,1,1,73,NC,UPDATE,transmit
21.6032,155,0,2,73,NC,UPDATE,receive
21.6032,156,0,1,77,NC,UPDATE,transmit
21.6135,156,1,2,77,NC,UPDATE,receive
21.6135,157,1,1,68,NC,UPDATE,transmit
21.6237,157,0,2,68,NC,UPDATE,receive
21.6237,158,0,1,73,NC,UPDATE,transmit
21.634,158,1,2,73,NC,UPDATE,receive
21.634,159,1,1,74,NC,UPDATE,transmit
21.6443,159,0,2,74,NC,UPDATE,receive
21.6443,160,0,1,77,NC,UPDATE,transmit
21.6546,160,1,2,77,NC,UPDATE,receive
21.6546,161,1,1,71,NC,UPDATE,transmit
21.6648,161,0,2,71,NC,UPDATE,receive
21.6648,162,0,1,74,NC,UPDATE,transmit
21.6751,162,1,2,74,NC,UPDATE,receive
21.6751,163,1,1,78,NC,UPDATE,transmit
21.6854,163,0,2,78,NC,UPDATE,receive
21.6854,164,0,1,74,NC,UPDATE,transmit
21.6957,164,1,2,74,NC,UPDATE,receive
21.6957,165,1,1,76,NC,UPDATE,transmit
21.706,165,0,2,76,NC,UPDATE,receive
21.706,166,0,1,74,NC,UPDATE,transmit
21.7162,166,1,2,74,NC,UPDATE,receive
21.7162,167,1,1,69,NC,UPDATE,transmit
21.7265,167,0,2,69,NC,UPDATE,receive
21.7265,168,0,1,75,NC,UPDATE,transmit
21.7368,168,1,2,75,NC,UPDATE,receive
21.7368,169,1,1,79,NC,UPDATE,transmit
21.7471,169,0,2,79,NC,UPDATE,receive
21.7471,170,0,1,73,NC,UPDATE,transmit
21.7573,170,1,2,73,NC,UPDATE,receive
21.7573,171,1,1,74,NC,UPDATE,transmit
21.7676,171,0,2,74,NC,UPDATE,receive
21.7676,172,0,1,76,NC,UPDATE,transmit
21.7779,172,1,2,76,NC,UPDATE,receive
21.7779,173,1,1,74,NC,UPDATE,transmit
21.7882,173,0,2,74,NC,UPDATE,receive
21.7882,174,0,1,76,NC,UPDATE,transmit
21.7985,174,1,2,76,NC,UPDATE,receive
21.7985,175,1,1,75,NC,UPDATE,transmit
21.8087,175,0,2,75,NC,UPDATE,receive
21.8087,176,0,1,72,NC,UPDATE,transmit
21.819,176,1,2,72,NC,UPDATE,receive
21.819,177,1,1,76,NC,UPDATE,transmit
21.8293,177,0,2,76,NC,UPDATE,receive
21.8293,178,0,1,77,NC,UPDATE,transmit
21.8396,178,1,2,77,NC,UPDATE,receive
21.8396,179,1,1,73,NC,UPDATE,transmit
21.8499,179,0,2,73,NC,UPDATE,receive
21.8499,180,0,1,75,NC,UPDATE,transmit
21.8601,180,1,2,75,NC,UPDATE,receive
21.8601,181,1,1,72,NC,UPDATE,transmit
21.8704,181,0,2,72,NC,UPDATE,receive
21.8704,182,0,1,74,NC,UPDATE,transmit
21.8807,182,1,2,74,NC,UPDATE,receive
21.8807,183,1,1,75,NC,UPDATE,transmit
21.891,183,0,2,75,NC,UPDATE,receive
21.891,184,0,1,75,NC,UPDATE,transmit
21.9012,184,1,2,75,NC,UPDATE,receive
21.9012,185,1,1,75,NC,UPDATE,transmit
21.9115,185,0,2,75,NC,UPDATE,receive
21.9115,186,0,1,77,NC,UPDATE,transmit
21.9218,186,1,2,77,NC,UPDATE,receive
21.9218,187,1,1,79,NC,UPDATE,transmit
21.9321,187,0,2,79,NC,UPDATE,receive
21.9321,188,0,1,73,NC,UPDATE,transmit
21.9424,188,1,2,73,NC,UPDATE,receive
21.9424,189,1,1,73,NC,UPDATE,transmit
21.9526,189,0,2,73,NC,UPDATE,receive
21.9526,190,0,1,74,NC,UPDATE,transmit
21.9629,190,1,2,74,NC,UPDATE,receive
21.9629,191,1,1,73,NC,UPDATE,transmit
21.9732,191,0,2,73,NC,UPDATE,receive
21.9732,192,0,1,76,NC,UPDATE,transmit
21.9835,192,1,2,76,NC,UPDATE,receive
21.9835,193,1,1,72,NC,UPDATE,transmit
21.9938,193,0,2,72,NC,UPDATE,receive
21.9938,194,0,1,72,NC,UPDATE,transmit
22.004,194,1,2,72,NC,UPDATE,receive
22.004,195,1,1,72,NC,UPDATE,transmit
22.0143,195,0,2,72,NC,UPDATE,receive
22.0143,196,0,1,73,NC,UPDATE,transmit
22.0246,196,1,2,73,NC,UPDATE,receive
22.0246,197,1,1,75,NC,UPDATE,transmit
22.0349,197,0,2,75,NC,UPDATE,receive
22.0349,198,0,1,70,NC,UPDATE,transmit
22.0451,198,1,2,70,NC,UPDATE,receive
22.0451,199,1,1,72,NC,UPDATE,transmit
22.0554,199,0,2,72,NC,UPDATE,receive
22.0554,200,0,1,76,NC,UPDATE,transmit
22.0657,200,1,2,76,NC,UPDATE,receive
22.0657,201,1,1,74,NC,UPDATE,transmit
22.076,201,0,2,74,NC,UPDATE,receive
22.076,202,0,1,76,NC,UPDATE,transmit
22.0862,202,1,2,76,NC,UPDATE,receive
22.0862,203,1,1,76,NC,UPDATE,transmit
22.0965,203,0,2,76,NC,UPDATE,receive
22.0965,204,0,1,73,NC,UPDATE,transmit
22.1068,204,1,2,73,NC,UPDATE,receive
22.1068,205,1,1,71,NC,UPDATE,transmit
22.1171,205,0,2,71,NC,UPDATE,receive
22.1171,206,0,1,72,NC,UPDATE,transmit
22.1273,206,1,2,72,NC,UPDATE,receive
22.1273,207,1,1,76,NC,UPDATE,transmit
22.1376,207,0,2,76,NC,UPDATE,receive
22.1376,208,0,1,76,NC,UPDATE,transmit
22.1479,208,1,2,76,NC,UPDATE,receive
22.1479,209,1,1,77,NC,UPDATE,transmit
22.1582,209,0,2,77,NC,UPDATE,receive
22.1582,210,0,1,70,NC,UPDATE,transmit
22.1685,210,1,2,70,NC,UPDATE,receive
22.1685,211,1,1,79,NC,UPDATE,transmit
22.1787,211,0,2,79,NC,UPDATE,receive
22.1787,212,0,1,80,NC,UPDATE,transmit
22.189,212,1,2,80,NC,UPDATE,receive
22.189,213,1,1,75,NC,UPDATE,transmit
22.1993,213,0,2,75,NC,UPDATE,receive
22.1993,214,0,1,75,NC,UPDATE,transmit
22.2096,214,1,2,75,NC,UPDATE,receive
22.2096,215,1,1,68,NC,UPDATE,transmit
22.2199,215,0,2,68,NC,UPDATE,receive
22.2199,216,0,1,73,NC,UPDATE,transmit
22.2301,216,1,2,73,NC,UPDATE,receive
22.2301,217,1,1,76,NC,UPDATE,transmit
22.2404,217,0,2,76,NC,UPDATE,receive
22.2404,218,0,1,74,NC,UPDATE,transmit
22.2507,218,1,2,74,NC,UPDATE,receive
22.2507,219,1,1,76,NC,UPDATE,transmit
22.261,219,0,2,76,NC,UPDATE,receive
22.261,220,0,1,74,NC,UPDATE,transmit
22.2713,220,1,2,74,NC,UPDATE,receive
22.2713,221,1,1,76,NC,UPDATE,transmit
22.2815,221,0,2,76,NC,UPDATE,receive
22.2815,222,0,1,76,NC,UPDATE,transmit
22.2918,222,1,2,76,NC,UPDATE,receive
22.2918,223,1,1,75,NC,UPDATE,transmit
22.3021,223,0,2,75,NC,UPDATE,receive
22.3021,224,0,1,75,NC,UPDATE,transmit
22.3124,224,1,2,75,NC,UPDATE,receive
22.3124,225,1,1,72,NC,UPDATE,transmit
22.3226,225,0,2,72,NC,UPDATE,receive
22.3226,226,0,1,74,NC,UPDATE,transmit
22.3329,226,1,2,74,NC,UPDATE,receive
22.3329,227,1,1,75,NC,UPDATE,transmit
22.3432,227,0,2,75,NC,UPDATE,receive
22.3432,228,0,1,75,NC,UPDATE,transmit
22.3535,228,1,2,75,NC,UPDATE,receive
22.3535,229,1,1,74,NC,UPDATE,transmit
22.3638,229,0,2,74,NC,UPDATE,receive
22.3638,230,0,1,74,NC,UPDATE,transmit
22.374,230,1,2,74,NC,UPDATE,receive
22.374,231,1,1,71,NC,UPDATE,transmit
22.3843,231,0,2,71,NC,UPDATE,receive
22.3843,232,0,1,76,NC,UPDATE,transmit
22.3946,232,1,2,76,NC,UPDATE,receive
22.3946,233,1,1,75,NC,UPDATE,transmit
22.4049,233,0,2,75,NC,UPDATE,receive
22.4049,234,0,1,73,NC,UPDATE,transmit
22.4151,234,1,2,73,NC,UPDATE,receive
22.4151,235,1,1,72,NC,UPDATE,transmit
22.4254,235,0,2,72,NC,UPDATE,receive
22.4254,236,0,1,71,NC,UPDATE,transmit
22.4357,236,1,2,71,NC,UPDATE,receive
22.4357,237,1,1,77,NC,UPDATE,transmit
22.446,237,0,2,77,NC,UPDATE,receive
22.446,238,0,1,71,NC,UPDATE,transmit
22.4562,238,1,2,71,NC,UPDATE,receive
22.4562,239,1,1,72,NC,UPDATE,transmit
22.4665,239,0,2,72,NC,UPDATE,receive
22.4665,240,0,1,73,NC,UPDATE,transmit
22.4768,240,1,2,73,NC,UPDATE,receive
22.4768,241,1,1,73,NC,UPDATE,transmit
22.4871,241,0,2,73,NC,UPDATE,receive
22.4871,242,0,1,71,NC,UPDATE,transmit
22.4973,242,1,2,71,NC,UPDATE,receive
22.4973,243,1,1,71,NC,UPDATE,transmit
22.5076,243,0,2,71,NC,UPDATE,receive
22.5076,244,0,1,77,NC,UPDATE,transmit
22.5179,244,1,2,77,NC,UPDATE,receive
22.5179,245,1,1,69,NC,UPDATE,transmit
22.5282,245,0,2,69,NC,UPDATE,receive
22.5282,246,0,1,73,NC,UPDATE,transmit
22.5384,246,1,2,73,NC,UPDATE,receive
22.5384,247,1,1,76,NC,UPDATE,transmit
22.5487,247,0,2,76,NC,UPDATE,receive
22.5487,248,0,1,74,NC,UPDATE,transmit
22.559,248,1,2,74,NC,UPDATE,receive
22.559,249,1,1,74,NC,UPDATE,transmit
22.5693,249,0,2,74,NC,UPDATE,receive
22.5693,250,0,1,71,NC,UPDATE,transmit
22.5795,250,1,2,71,NC,UPDATE,receive
22.5795,251,1,1,71,NC,UPDATE,transmit
22.5898,251,0,2,71,NC,UPDATE,receive
22.5898,252,0,1,78,NC,UPDATE,transmit
22.6001,252,1,2,78,NC,UPDATE,receive
22.6001,253,1,1,74,NC,UPDATE,transmit
22.6104,253,0,2,74,NC,UPDATE,receive
22.6104,254,0,1,77,NC,UPDATE,transmit
22.6207,254,1,2,77,NC,UPDATE,receive
22.6207,255,1,1,74,NC,UPDATE,transmit
22.6309,255,0,2,74,NC,UPDATE,receive
22.6309,256,0,1,73,NC,UPDATE,transmit
22.6412,256,1,2,73,NC,UPDATE,receive
22.6412,257,1,1,76,NC,UPDATE,transmit
22.6515,257,0,2,76,NC,UPDATE,receive
22.6515,258,0,1,76,NC,UPDATE,transmit
22.6618,258,1,2,76,NC,UPDATE,receive
22.6618,259,1,1,74,NC,UPDATE,transmit
22.672,259,0,2,74,NC,UPDATE,receive
22.672,260,0,1,76,NC,UPDATE,transmit
22.6823,260,1,2,76,NC,UPDATE,receive
22.6823,261,1,1,76,NC,UPDATE,transmit
22.6926,261,0,2,76,NC,UPDATE,receive
22.6926,262,0,1,71,NC,UPDATE,transmit
22.7029,262,1,2,71,NC,UPDATE,receive
22.7029,263,1,1,74,NC,UPDATE,transmit
22.7132,263,0,2,74,NC,UPDATE,receive
22.7132,264,0,1,77,NC,UPDATE,transmit
22.7234,264,1,2,77,NC,UPDATE,receive
22.7234,265,1,1,79,NC,UPDATE,transmit
22.7337,265,0,2,79,NC,UPDATE,receive
22.7337,266,0,1,77,NC,UPDATE,transmit
22.744,266,1,2,77,NC,UPDATE,receive
22.744,267,1,1,75,NC,UPDATE,transmit
22.7543,267,0,2,75,NC,UPDATE,receive
22.7543,268,0,1,75,NC,UPDATE,transmit
22.7646,268,1,2,75,NC,UPDATE,receive
22.7646,269,1,1,74,NC,UPDATE,transmit
22.7749,269,0,2,74,NC,UPDATE,receive
22.7749,270,0,1,78,NC,UPDATE,transmit
22.7851,270,1,2,78,NC,UPDATE,receive
22.7851,271,1,1,75,NC,UPDATE,transmit
22.7954,271,0,2,75,NC,UPDATE,receive
22.7954,272,0,1,70,NC,UPDATE,transmit
22.8057,272,1,2,70,NC,UPDATE,receive
22.8057,273,1,1,71,NC,UPDATE,transmit
22.816,273,0,2,71,NC,UPDATE,receive
