Time,NodeID,Key
20.0105,1,b5db0261a3a94c776d80881ff221305db9060ef84e9da9a0815016cc13fdf875
20.0211,0,b5db0261a3a94c776d80881ff221305db9060ef84e9da9a0815016cc13fdf875
40.0105,1,eb53a1df6e0128ef16a053595606c525785f95827a28ddc498a8cc338e63dc39
40.0211,0,eb53a1df6e0128ef16a053595606c525785f95827a28ddc498a8cc338e63dc39
60.0105,1,35728176154867aa370f5032b76bdf0985be342e3a7b0deca3ee65a9564d2827
60.0211,0,35728176154867aa370f5032b76bdf0985be342e3a7b0deca3ee65a9564d2827
80.0105,1,45473960548015b9de50ecc5cd4aef22758f1a9dfdf21bdb2b7540296f803640
80.0211,0,45473960548015b9de50ecc5cd4aef22758f1a9dfdf21bdb2b7540296f803640
100.011,1,c0f9900bcc08f8370459907becba7eeb59bda8f1ac1fdbcbe4173f2cb947bd4b
100.021,0,c0f9900bcc08f8370459907becba7eeb59bda8f1ac1fdbcbe4173f2cb947bd4b
120.011,1,b19f99683b7184583496f9d466a7c476edaaa39e6ce6e369ba18f36e7006cdd7
120.021,0,b19f99683b7184583496f9d466a7c476edaaa39e6ce6e369ba18f36e7006cdd7
140.011,1,16249de3cad70fc77f75f7d125b59300e783b1b027f20b2527610385918f0b11
140.021,0,16249de3cad70fc77f75f7d125b59300e783b1b027f20b2527610385918f0b11
160.011,1,751e6c4a379c41531f21b4107f18f43de7c3d38f914e534cf58221989b96c5d1
160.021,0,751e6c4a379c41531f21b4107f18f43de7c3d38f914e534cf58221989b96c5d1
180.011,1,b77f10be8210c529cfc207913abd55c8aaa4458cd0e0f2e81b74d8472bdc84aa
180.021,0,b77f10be8210c529cfc207913abd55c8aaa4458cd0e0f2e81b74d8472bdc84aa
200.011,1,00f401f72df281a006fd5cd7943802e43b341a04269cd268924c66b21db821ec
200.021,0,00f401f72df281a006fd5cd7943802e43b341a04269cd268924c66b21db821ec
220.011,1,826c316ce3a8e2814b3e49b86037c4459f71d714d7b76930469ddeabe4a9b5d9
220.021,0,826c316ce3a8e2814b3e49b86037c4459f71d714d7b76930469ddeabe4a9b5d9
240.011,1,c36a5bc550d3a13c5485003d634b1d58837caf8e7b9c5bffba866921b53b7694
240.021,0,c36a5bc550d3a13c5485003d634b1d58837caf8e7b9c5bffba866921b53b7694
260.011,1,f4a1d7177f1c2bdb3ff1fd319fe7fbd9f9b587a4739e232a29975395ab6bc45a
260.021,0,f4a1d7177f1c2bdb3ff1fd319fe7fbd9f9b587a4739e232a29975395ab6bc45a
280.011,1,035877fa090732e1d3a2353f85d522cf3ffaae9f0cb14529494141f0a4356b33
280.021,0,035877fa090732e1d3a2353f85d522cf3ffaae9f0cb14529494141f0a4356b33
300.011,1,2f7b35f26c3f5f436ed01d8d7e6d1035a1a35a1e8a4c36a423a85d9650b9968a
300.021,0,2f7b35f26c3f5f436ed01d8d7e6d1035a1a35a1e8a4c36a423a85d9650b9968a
320.011,1,7712e665079f18941d3c0944ef9676c0e10d5e770ab95b0ddf2352ea1cb953b0
320.021,0,7712e665079f18941d3c0944ef9676c0e10d5e770ab95b0ddf2352ea1cb953b0
340.011,1,65dfef4e8282d3454f9bd9bd1bbec443bbf03afce55e827a3901824f656bd3af
340.021,0,65dfef4e8282d3454f9bd9bd1bbec443bbf03afce55e827a3901824f656bd3af
360.011,1,b15e34cfd5bdbe653687540d31a5d1725829957d3acb42f6f2a248cb063f5fcc
360.021,0,b15e34cfd5bdbe653687540d31a5d1725829957d3acb42f6f2a248cb063f5fcc
380.011,1,c7f10b003543a5684a6a61214cb0412383c870843ad3bb166a3a379ec9a06473
380.021,0,c7f10b003543a5684a6a61214cb0412383c870843ad3bb166a3a379ec9a06473
400.011,1,35f2faa867bb35d12ebb411b05bb70968cd905e0acd3d1d95f9f35e53226542c
400.021,0,35f2faa867bb35d12ebb411b05bb70968cd905e0acd3d1d95f9f35e53226542c
420.011,1,44b6b06ae8d4c3b7f3c0fc3fb04008ec680277f7c884cf3b1f46dbec972de327
420.021,0,44b6b06ae8d4c3b7f3c0fc3fb04008ec680277f7c884cf3b1f46dbec972de327
440.011,1,fc3f0b7fe07c191c0f2dce79dbb69585b351ee2da372aa99a8b23726d14515c7
440.021,0,fc3f0b7fe07c191c0f2dce79dbb69585b351ee2da372aa99a8b23726d14515c7
460.011,1,87f122de612154ff659db582139f671453ed8a140e3d33eb249b89ade28e2c76
460.021,0,87f122de612154ff659db582139f671453ed8a140e3d33eb249b89ade28e2c76
