Time,NodeID,Key
20.0105,1,09d14f4ef95c79e5d5d1dc2752e73eda27a12684ca010ab2753b27480de24cd6
20.0211,0,09d14f4ef95c79e5d5d1dc2752e73eda27a12684ca010ab2753b27480de24cd6
40.0105,1,c298615b7d8f4f925d777e5ee81e9f1325492893fd4810abd4972480c651b313
40.0211,0,c298615b7d8f4f925d777e5ee81e9f1325492893fd4810abd4972480c651b313
60.0105,1,6c04e7667ab04c9b7df44e563448d70efbc1742595912fda2e0e0867b9c32f81
60.0211,0,6c04e7667ab04c9b7df44e563448d70efbc1742595912fda2e0e0867b9c32f81
80.0105,1,817cb67255ba096eaa541af1d9bb472c542fb7e1da11172a63b0fac14c5ba559
80.0211,0,817cb67255ba096eaa541af1d9bb472c542fb7e1da11172a63b0fac14c5ba559
100.011,1,24bdd20463bc216a044ad95fc008493e2c5b2395ad3f7970e5d39a6899e59402
100.021,0,24bdd20463bc216a044ad95fc008493e2c5b2395ad3f7970e5d39a6899e59402
120.011,1,03d431279e6f6fe37359ba1ed66cdc958a0c04ba3a817cfbf14ef019a5dc3a94
120.021,0,03d431279e6f6fe37359ba1ed66cdc958a0c04ba3a817cfbf14ef019a5dc3a94
140.011,1,1d8a081037ca092d4d84a73ce6aafc8031d8f88f5f649f05fa7ae9c329635f98
140.021,0,1d8a081037ca092d4d84a73ce6aafc8031d8f88f5f649f05fa7ae9c329635f98
160.011,1,e906ee49bd5a3b279367a56e658c90d650d4b6174c780d421dd8464538b8273b
160.021,0,e906ee49bd5a3b279367a56e658c90d650d4b6174c780d421dd8464538b8273b
180.011,1,d51db54d9a0003f8890c22992fceb9bd489b446dd77e71b872d52fd254e92aa2
180.021,0,d51db54d9a0003f8890c22992fceb9bd489b446dd77e71b872d52fd254e92aa2
200.011,1,dd5d8be84f953cfc26170d80dcf83ee097c2e34b59373e44bed8b28abffebc7d
200.021,0,dd5d8be84f953cfc26170d80dcf83ee097c2e34b59373e44bed8b28abffebc7d
220.011,1,09de71f3604e6de63823faa37d42807a937b58da5b7c729e501ec899a5eb07b2
220.021,0,09de71f3604e6de63823faa37d42807a937b58da5b7c729e501ec899a5eb07b2
240.011,1,21b7eb10569c58664363f04310177ad26db4a6f82e933a982166ce65cbfa2f88
240.021,0,21b7eb10569c58664363f04310177ad26db4a6f82e933a982166ce65cbfa2f88
260.011,1,fe21e3593205f55a8f866f3ae21f22dec887e034c4808fd419ee5dda5be686cf
260.021,0,fe21e3593205f55a8f866f3ae21f22dec887e034c4808fd419ee5dda5be686cf
280.011,1,7b91bead1ed564dcfd9c430db22b7d831b742d9a8491cfa3b5f3feb1cd13106a
280.021,0,7b91bead1ed564dcfd9c430db22b7d831b742d9a8491cfa3b5f3feb1cd13106a
300.011,1,623c4ddd2d0bfd83e895e58e568027e50ded502204e13fdd6a85358a38fb1d98
300.021,0,623c4ddd2d0bfd83e895e58e568027e50ded502204e13fdd6a85358a38fb1d98
320.011,1,e3c72369c7496422eafc1f5b43ee7dbfec734067109a770ddd88f9ddad7aa157
320.021,0,e3c72369c7496422eafc1f5b43ee7dbfec734067109a770ddd88f9ddad7aa157
340.011,1,be882ef7fa2908a955c0f9af793620045eaec84694201b61bc06f35a755c1a2c
340.021,0,be882ef7fa2908a955c0f9af793620045eaec84694201b61bc06f35a755c1a2c
360.011,1,7ee2610e6bc6801faffb4a867701284692b139b3905e8d3f41f23d04946f0bd0
360.021,0,7ee2610e6bc6801faffb4a867701284692b139b3905e8d3f41f23d04946f0bd0
380.011,1,19450e2f060b8a36b61870d66a8825677c1a5dbfd3cffa065e98fad3570f418d
380.021,0,19450e2f060b8a36b61870d66a8825677c1a5dbfd3cffa065e98fad3570f418d
400.011,1,3edd94f5bba7b0990ebd29d68a4d52fbed311399aca68281cb1204826c0f9da9
400.021,0,3edd94f5bba7b0990ebd29d68a4d52fbed311399aca68281cb1204826c0f9da9
420.011,1,26a7ed65d5b3019197a59d87a24239bd1afb78ee34168a9a48271db9b04e321f
420.021,0,26a7ed65d5b3019197a59d87a24239bd1afb78ee34168a9a48271db9b04e321f
440.011,1,a2742f1d086e8013d1cc8027160b8e5fa752daf8f351c95b8a2e9819648e3baa
440.021,0,a2742f1d086e8013d1cc8027160b8e5fa752daf8f351c95b8a2e9819648e3baa
460.011,1,4634a9a300b9bd685dc730bfa316e65ff99e1359e27c1f23f0b5d9ff62bf4a3c
460.021,0,4634a9a300b9bd685dc730bfa316e65ff99e1359e27c1f23f0b5d9ff62bf4a3c
480.011,1,fd610c8bd1b8963997a08add38488c9411e42d8bb166dec20f417a65c87b1f00
480.021,0,fd610c8bd1b8963997a08add38488c9411e42d8bb166dec20f417a65c87b1f00
500.011,1,9e8d4d324142ce4ee960e71ebdd098b19073b022e2a75441c6d1d6b70efe0848
500.021,0,9e8d4d324142ce4ee960e71ebdd098b19073b022e2a75441c6d1d6b70efe0848
520.011,1,59747a908bd1cfc2055d15632408e9bc86d674367950e5724ad6898159f1b889
520.021,0,59747a908bd1cfc2055d15632408e9bc86d674367950e5724ad6898159f1b889
